type,timestamp,price,size,cost,commission,signal_strength,reasons,value,profit,profit_pct
BUY,2025-10-12 02:00:00,175.88,56.800090971116674,10000.0,10.0,70,"['MACD金叉', 'RSI健康(40.4)', '趋势明确(ADX:41.9)', '极强趋势(ADX:41.9)']",,,
SELL,2025-10-12 02:30:00,174.76,0.0,,9.92638389811235,0,['止损'],9916.457514214238,-73.54248578576153,-0.6367978166932026
BUY,2025-10-13 23:30:00,208.69,47.470128212660036,9916.457514214238,9.916457514214239,80,"['EMA金叉(50上穿200)', 'MACD多头排列', 'RSI健康(71.8)', '成交量确认(OBV上升)', '⚠️ 量价背离(假突破风险)', '趋势明确(ADX:49.7)', '极强趋势(ADX:49.7)']",,,
SELL,2025-10-14 10:30:00,194.24,0.0,,9.220597704027087,0,['止损'],9211.37710632306,-695.1639503769638,-6.924145862283765
BUY,2025-10-17 11:30:00,181.45,50.71460859309307,9211.37710632306,9.21137710632306,65,"['MACD金叉', 'RSI健康(48.3)', '趋势明确(ADX:33.2)']",,,
SELL,2025-10-19 18:00:00,189.72,0.0,,9.621575542281617,0,['止损'],9611.953966739335,409.78823752259814,4.5577294020391355
BUY,2025-10-21 18:00:00,194.35,49.407471123090275,9611.953966739335,9.611953966739335,100,"['EMA金叉(50上穿200)', 'MACD多头排列', 'RSI健康(63.8)', '成交量确认(OBV上升)', '趋势明确(ADX:29.7)']",,,
SELL,2025-10-22 17:00:00,183.12,0.0,,9.04749611206029,0,['止损'],9038.448615948231,-563.8933968243637,-5.7782351427836325
BUY,2025-10-23 00:00:00,179.92,50.18569457165565,9038.448615948231,9.038448615948232,65,"['MACD金叉', 'RSI健康(42.7)', '趋势明确(ADX:39.0)']",,,
SELL,2025-10-27 18:30:00,201.75,0.0,,10.124963879831528,0,['回测结束，强制平仓'],10114.838915951697,1085.4287486194135,12.13317029791019
